,Name,Brand,Price,Image,ProductID,Gender
157,Taupe Tailoring Trousers,CORDERA,295,https://img.ssensemedia.com/images/222909F087006_1/monica-cordera-taupe-tailoring-trousers.jpg,11111831,women
158,Black Bertoia Trousers,Christopher Esber,830,https://img.ssensemedia.com/images/231311F087000_1/christopher-esber-black-bertoia-trousers.jpg,12313531,women
159,Black Dress Trousers,Song for the Mute,574,https://img.ssensemedia.com/images/222699F087000_1/song-for-the-mute-black-dress-trousers.jpg,10929961,women
160,Pink Wide-Leg Trousers,Song for the Mute,446,https://img.ssensemedia.com/images/222699F087002_1/song-for-the-mute-pink-wide-leg-trousers.jpg,10929981,women
161,Green Side Tape Lounge Pants,Song for the Mute,388,https://img.ssensemedia.com/images/222699F086001_1/song-for-the-mute-green-side-tape-lounge-pants.jpg,10930211,women
162,Purple Side Tape Lounge Pants,Song for the Mute,506,https://img.ssensemedia.com/images/222699F086000_1/song-for-the-mute-purple-side-tape-lounge-pants.jpg,10930201,women
163,Black Tuxedo Trousers,Helmut Lang,585,https://img.ssensemedia.com/images/231154F087001_1/helmut-lang-black-tuxedo-trousers.jpg,11924991,women
164,Black Suit Trousers,Frenckenberger,1540,https://img.ssensemedia.com/images/231283F087008_1/frenckenberger-black-suit-trousers.jpg,12333511,women
165,Black High N Waisted Trousers,Ksubi,290,https://img.ssensemedia.com/images/231088F087000_1/ksubi-black-high-n-waisted-trousers.jpg,11531161,women
166,Black Soho Faux-Leather Trousers,Ksubi,375,https://img.ssensemedia.com/images/231088F087003_1/ksubi-black-soho-faux-leather-trousers.jpg,11531191,women
167,Black High Waisted Split Back Leggings,Maria McManus,530,https://img.ssensemedia.com/images/231399F085000_1/maria-mcmanus-black-high-waisted-split-back-leggings.jpg,11950201,women
168,Green Forest Trousers,paria /FARZANEH,605,https://img.ssensemedia.com/images/222193F087000_1/paria-farzaneh-green-forest-trousers.jpg,11341481,women
169,Khaki Pleated Lounge Pants,R13,625,https://img.ssensemedia.com/images/231021F086000_1/r13-khaki-pleated-lounge-pants.jpg,12455171,women
170,Green Shredded Lounge Pants,R13,625,https://img.ssensemedia.com/images/231021F086002_1/r13-green-shredded-lounge-pants.jpg,12455191,women
171,Black Muskoka Lounge Pants,Canada Goose,295,https://img.ssensemedia.com/images/231014F113009_1/canada-goose-black-muskoka-lounge-pants.jpg,12013031,women
172,Mulitcolor Exposed Trousers,VITELLI,806,https://img.ssensemedia.com/images/222021F087004_1/vitelli-mulitcolor-exposed-trousers.jpg,11173281,women
173,Black Cuffed Trousers,CO,780,https://img.ssensemedia.com/images/231366F087000_1/co-black-cuffed-trousers.jpg,11892301,women
